geography_code,Year,Affordable Home Ownership,Affordable Rent,First Homes,Intermediate Rent,London Affordable Rent,Shared Ownership,Social Rent,Unknown,All afforable
E06000016,2002-03,38.0,,,,,,108.0,,146.0
E06000016,2003-04,24.0,,,,,,144.0,,168.0
E06000016,2004-05,51.0,,,,,,62.0,,113.0
E06000016,2005-06,78.0,,,,,,49.0,,127.0
E06000016,2006-07,93.0,,,,,,117.0,,210.0
E06000016,2007-08,56.0,,,,,,127.0,,183.0
E06000016,2008-09,85.0,,,,,,90.0,,175.0
E06000016,2009-10,112.0,,,4.0,,,45.0,,161.0
E06000016,2010-11,46.0,,,22.0,,,409.0,,477.0
E06000016,2011-12,77.0,,,4.0,,,130.0,,211.0
E06000016,2012-13,36.0,39.0,,2.0,,,,,77.0
E06000016,2013-14,17.0,148.0,,7.0,,,,,172.0
E06000016,2014-15,8.0,306.0,,14.0,,7.0,20.0,,355.0
E06000016,2015-16,,50.0,,6.0,,,47.0,,103.0
E06000016,2016-17,,137.0,,,,3.0,1.0,,141.0
E06000016,2017-18,7.0,52.0,,3.0,,17.0,2.0,,81.0
E06000016,2018-19,3.0,70.0,,9.0,,44.0,,,126.0
E06000016,2019-20,4.0,394.0,,27.0,,80.0,,,505.0
E06000016,2020-21,,126.0,,9.0,,,,,135.0
E06000016,2021-22,,328.0,,10.0,,20.0,,,358.0
E06000016,2022-23,,53.0,1.0,2.0,,4.0,,,60.0
E06000017,1992-93,,,,,,,15.0,,15.0
E06000017,1993-94,2.0,,,,,,41.0,,43.0
E06000017,1994-95,4.0,,,,,,16.0,,20.0
E06000017,1995-96,8.0,,,,,,43.0,,51.0
E06000017,1996-97,1.0,,,,,,4.0,,5.0
E06000017,1997-98,10.0,,,,,,20.0,,30.0
E06000017,1998-99,7.0,,,,,,,,7.0
E06000017,1999-00,4.0,,,,,,6.0,,10.0
E06000017,2000-01,6.0,,,,,,,,6.0
E06000017,2001-02,8.0,,,,,,8.0,,16.0
E06000017,2002-03,21.0,,,,,,,,21.0
E06000017,2003-04,17.0,,,,,,17.0,,34.0
E06000017,2004-05,24.0,,,,,,77.0,,101.0
E06000017,2005-06,29.0,,,,,,32.0,,61.0
E06000017,2006-07,7.0,,,,,,7.0,,14.0
E06000017,2007-08,10.0,,,,,,10.0,,20.0
E06000017,2008-09,28.0,,,,,,52.0,,80.0
E06000017,2009-10,5.0,,,,,,5.0,,10.0
E06000017,2010-11,3.0,,,,,,26.0,,29.0
E06000017,2011-12,6.0,,,,,,20.0,,26.0
E06000017,2012-13,13.0,6.0,,,,,7.0,,26.0
E06000017,2013-14,6.0,,,,,,12.0,,18.0
E06000017,2014-15,10.0,33.0,,24.0,,9.0,1.0,,77.0
E06000017,2015-16,7.0,15.0,,7.0,,6.0,2.0,,37.0
E06000017,2016-17,,6.0,,1.0,,5.0,5.0,,17.0
E06000017,2017-18,,12.0,,,,3.0,,,15.0
E06000017,2018-19,,52.0,,,,66.0,1.0,,119.0
E06000017,2019-20,,12.0,,,,21.0,,,33.0
E06000017,2020-21,,4.0,,,,16.0,,,20.0
E06000017,2021-22,,14.0,,,,8.0,1.0,,23.0
E06000017,2022-23,,,,,,1.0,,,1.0
E06000018,1991-92,31.0,,,,,,185.0,,216.0
E06000018,1992-93,65.0,,,,,,449.0,,514.0
E06000018,1993-94,116.0,,,,,,287.0,,403.0
E06000018,1994-95,114.0,,,,,,665.0,,779.0
E06000018,1995-96,96.0,,,,,,284.0,,380.0
E06000018,1996-97,147.0,,,,,,305.0,,452.0
E06000018,1997-98,59.0,,,,,,157.0,,216.0
E06000018,1998-99,58.0,,,,,,219.0,,277.0
E06000018,1999-00,79.0,,,,,,133.0,,212.0
E06000018,2000-01,13.0,,,,,,159.0,,172.0
E06000018,2001-02,33.0,,,,,,208.0,,241.0
E06000018,2002-03,14.0,,,,,,133.0,,147.0
E06000018,2003-04,67.0,,,,,,105.0,,172.0
E06000018,2004-05,39.0,,,,,,31.0,,70.0
E06000018,2005-06,86.0,,,,,,12.0,,98.0
E06000018,2006-07,29.0,,,,,,22.0,,51.0
E06000018,2007-08,126.0,,,,,,35.0,,161.0
E06000018,2008-09,121.0,,,,,,41.0,,162.0
E06000018,2009-10,25.0,,,2.0,,,53.0,,80.0
E06000018,2010-11,123.0,,,25.0,,,173.0,,321.0
E06000018,2011-12,36.0,,,,,,121.0,,157.0
E06000018,2012-13,50.0,9.0,,19.0,,,40.0,,118.0
E06000018,2013-14,18.0,87.0,,,,,26.0,,131.0
E06000018,2014-15,29.0,159.0,,,,27.0,13.0,,228.0
E06000018,2015-16,38.0,171.0,,,,4.0,56.0,,269.0
E06000018,2016-17,,127.0,,,,8.0,8.0,,143.0
E06000018,2017-18,,339.0,,,,15.0,,,354.0
E06000018,2018-19,,79.0,,,,9.0,14.0,,102.0
E06000018,2019-20,,122.0,,,,,,,122.0
E06000018,2020-21,,102.0,,,,,,,102.0
E06000018,2021-22,,91.0,,,,37.0,7.0,,135.0
E06000018,2022-23,,86.0,,,,,,,86.0
E06000019,1991-92,,,,,,,151.0,,151.0
E06000019,1992-93,15.0,,,,,,181.0,,196.0
E06000019,1993-94,46.0,,,,,,229.0,,275.0
E06000019,1994-95,20.0,,,,,,105.0,,125.0
E06000019,1995-96,42.0,,,,,,219.0,,261.0
E06000019,1996-97,32.0,,,,,,134.0,,166.0
E06000019,1997-98,42.0,,,,,,208.0,,250.0
E06000019,1998-99,15.0,,,,,,147.0,,162.0
E06000019,1999-00,19.0,,,,,,177.0,,196.0
E06000019,2000-01,35.0,,,,,,70.0,,105.0
E06000019,2001-02,41.0,,,,,,66.0,,107.0
E06000019,2002-03,56.0,,,,,,64.0,,120.0
E06000019,2003-04,39.0,,,,,,97.0,,136.0
E06000019,2004-05,65.0,,,,,,32.0,,97.0
E06000019,2005-06,111.0,,,,,,50.0,,161.0
E06000019,2006-07,58.0,,,,,,53.0,,111.0
E06000019,2007-08,46.0,,,,,,34.0,,80.0
E06000019,2008-09,69.0,,,,,,43.0,,112.0
E06000019,2009-10,68.0,,,8.0,,,130.0,,206.0
E06000019,2010-11,20.0,,,10.0,,,117.0,,147.0
E06000019,2011-12,29.0,,,4.0,,,73.0,,106.0
E06000019,2012-13,13.0,3.0,,15.0,,,36.0,,67.0
E06000019,2013-14,20.0,81.0,,,,,23.0,,124.0
E06000019,2014-15,22.0,53.0,,,,20.0,81.0,,176.0
E06000019,2015-16,17.0,17.0,,1.0,,3.0,27.0,,65.0
E06000019,2016-17,,85.0,,,,19.0,6.0,,110.0
E06000019,2017-18,,98.0,,,,38.0,13.0,,149.0
E06000019,2018-19,21.0,89.0,,2.0,,65.0,42.0,,219.0
E06000019,2019-20,69.0,82.0,,,,74.0,33.0,,258.0
E06000019,2020-21,,91.0,,,,91.0,17.0,,199.0
E06000019,2021-22,,111.0,,,,35.0,1.0,,147.0
E06000019,2022-23,,43.0,,6.0,,68.0,,,117.0
E06000020,1991-92,3.0,,,,,,20.0,,23.0
E06000020,1992-93,30.0,,,,,,171.0,,201.0
E06000020,1993-94,48.0,,,,,,91.0,,139.0
E06000020,1994-95,52.0,,,,,,353.0,,405.0
E06000020,1995-96,49.0,,,,,,231.0,,280.0
E06000020,1996-97,45.0,,,,,,205.0,,250.0
E06000020,1997-98,17.0,,,,,,88.0,,105.0
E06000020,1998-99,6.0,,,,,,37.0,,43.0
E06000020,1999-00,,,,,,,108.0,,108.0
E06000020,2000-01,,,,,,,84.0,,84.0
E06000020,2001-02,,,,,,,62.0,,62.0
E06000020,2002-03,2.0,,,,,,123.0,,125.0
E06000020,2003-04,21.0,,,,,,110.0,,131.0
E06000020,2004-05,44.0,,,,,,76.0,,120.0
E06000020,2005-06,42.0,,,,,,56.0,,98.0
E06000020,2006-07,29.0,,,,,,16.0,,45.0
E06000020,2007-08,16.0,,,,,,28.0,,44.0
E06000020,2008-09,31.0,,,4.0,,,136.0,,171.0
E06000020,2009-10,68.0,,,6.0,,,169.0,,243.0
E06000020,2010-11,76.0,,,70.0,,,194.0,,340.0
E06000020,2011-12,82.0,9.0,,16.0,,,210.0,,317.0
E06000020,2012-13,115.0,28.0,,,,,80.0,,223.0
E06000020,2013-14,99.0,115.0,,,,,189.0,,403.0
E06000020,2014-15,17.0,290.0,,,,67.0,113.0,,487.0
E06000020,2015-16,42.0,161.0,,35.0,,8.0,83.0,,329.0
E06000020,2016-17,,285.0,,,,35.0,70.0,,390.0
E06000020,2017-18,,152.0,,36.0,,73.0,53.0,,314.0
E06000020,2018-19,,242.0,,5.0,,48.0,207.0,,502.0
E06000020,2019-20,,173.0,,,,90.0,61.0,,324.0
E06000020,2020-21,,158.0,,,,71.0,44.0,,273.0
E06000020,2021-22,,289.0,,33.0,,103.0,74.0,,499.0
E06000020,2022-23,,327.0,,,,79.0,31.0,,437.0
E06000021,1991-92,8.0,,,,,,213.0,,221.0
E06000021,1992-93,27.0,,,,,,237.0,,264.0
E06000021,1993-94,41.0,,,,,,192.0,,233.0
E06000021,1994-95,48.0,,,,,,320.0,,368.0
E06000021,1995-96,94.0,,,,,,201.0,,295.0
E06000021,1996-97,59.0,,,,,,300.0,,359.0
E06000021,1997-98,62.0,,,,,,73.0,,135.0
E06000021,1998-99,13.0,,,,,,171.0,,184.0
E06000021,1999-00,,,,,,,137.0,,137.0
E06000021,2000-01,3.0,,,,,,193.0,,196.0
E06000021,2001-02,9.0,,,,,,20.0,,29.0
E06000021,2002-03,1.0,,,,,,145.0,,146.0
E06000021,2003-04,8.0,,,,,,35.0,,43.0
E06000021,2004-05,4.0,,,,,,23.0,,27.0
E06000021,2005-06,6.0,,,,,,20.0,,26.0
E06000021,2006-07,23.0,,,,,,46.0,,69.0
E06000021,2007-08,94.0,,,,,,164.0,,258.0
E06000021,2008-09,63.0,,,,,,110.0,,173.0
E06000021,2009-10,52.0,,,4.0,,,102.0,,158.0
E06000021,2010-11,63.0,,,11.0,,,254.0,,328.0
E06000021,2011-12,13.0,14.0,,,,,97.0,,124.0
E06000021,2012-13,36.0,61.0,,,,,28.0,,125.0
E06000021,2013-14,17.0,181.0,,,,,34.0,,232.0
E06000021,2014-15,6.0,312.0,,,,20.0,8.0,,346.0
E06000021,2015-16,,41.0,,,,,8.0,,49.0
E06000021,2016-17,,56.0,,,,,264.0,,320.0
E06000021,2017-18,,34.0,,,,2.0,167.0,,203.0
E06000021,2018-19,,30.0,,,,27.0,39.0,,96.0
E06000021,2019-20,,134.0,,,,35.0,21.0,,190.0
E06000021,2020-21,,86.0,,,,26.0,66.0,,178.0
E06000021,2021-22,,10.0,,,,9.0,,,19.0
E06000021,2022-23,,122.0,18.0,,,,66.0,,206.0
E06000022,1991-92,26.0,,,,,,229.0,,255.0
E06000022,1992-93,25.0,,,,,,367.0,,392.0
E06000022,1993-94,55.0,,,,,,159.0,,214.0
E06000022,1994-95,52.0,,,,,,420.0,,472.0
E06000022,1995-96,84.0,,,,,,370.0,,454.0
E06000022,1997-98,21.0,,,,,,136.0,,157.0
E06000022,1998-99,11.0,,,,,,86.0,,97.0
E06000022,1999-00,4.0,,,,,,69.0,,73.0
E06000022,2000-01,12.0,,,,,,81.0,,93.0
E06000022,2001-02,2.0,,,,,,71.0,,73.0
E06000022,2002-03,12.0,,,,,,54.0,,66.0
E06000022,2003-04,65.0,,,,,,74.0,,139.0
E06000022,2004-05,10.0,,,,,,42.0,,52.0
E06000022,2005-06,27.0,,,,,,35.0,,62.0
E06000022,2006-07,25.0,,,17.0,,,80.0,,122.0
E06000022,2007-08,51.0,,,,,,119.0,,170.0
E06000022,2008-09,23.0,,,,,,58.0,,81.0
E06000022,2009-10,65.0,,,,,,117.0,,182.0
E06000022,2010-11,29.0,,,3.0,,,98.0,,130.0
E06000022,2011-12,62.0,,,,,,211.0,,273.0
E06000022,2012-13,88.0,,,,,,112.0,,200.0
E06000022,2013-14,43.0,41.0,,,,,31.0,,115.0
E06000022,2014-15,10.0,150.0,,,,43.0,67.0,,270.0
E06000022,2015-16,11.0,60.0,,,,7.0,65.0,,143.0
E06000022,2016-17,,18.0,,,,53.0,110.0,,181.0
E06000022,2017-18,11.0,26.0,,,,47.0,118.0,,202.0
E06000022,2018-19,,31.0,,4.0,,128.0,153.0,,316.0
E06000022,2019-20,49.0,84.0,,51.0,,66.0,271.0,,521.0
E06000022,2020-21,1.0,15.0,,,,27.0,97.0,,140.0
E06000022,2021-22,,24.0,,,,26.0,29.0,,79.0
E06000022,2022-23,,3.0,,,,48.0,68.0,,119.0
E06000023,1991-92,56.0,,,,,,127.0,,183.0
E06000023,1992-93,88.0,,,,,,278.0,,366.0
E06000023,1993-94,114.0,,,,,,187.0,,301.0
E06000023,1994-95,245.0,,,,,,442.0,,687.0
E06000023,1995-96,135.0,,,,,,511.0,,646.0
E06000023,1996-97,136.0,,,,,,310.0,,446.0
E06000023,1997-98,90.0,,,,,,316.0,,406.0
E06000023,1998-99,74.0,,,,,,317.0,,391.0
E06000023,1999-00,83.0,,,,,,276.0,,359.0
E06000023,2000-01,51.0,,,,,,266.0,,317.0
E06000023,2001-02,40.0,,,,,,233.0,,273.0
E06000023,2002-03,59.0,,,,,,284.0,,343.0
E06000023,2003-04,99.0,,,,,,541.0,,640.0
E06000023,2004-05,143.0,,,,,,257.0,,400.0
E06000023,2005-06,96.0,,,3.0,,,354.0,,453.0
E06000023,2006-07,119.0,,,,,,227.0,,346.0
E06000023,2007-08,90.0,,,,,,318.0,,408.0
E06000023,2008-09,350.0,,,47.0,,,533.0,,930.0
E06000023,2009-10,201.0,,,95.0,,,413.0,,709.0
E06000023,2010-11,208.0,,,36.0,,,350.0,,594.0
E06000023,2011-12,185.0,4.0,,18.0,,,363.0,,570.0
E06000023,2012-13,185.0,57.0,,,,,220.0,,462.0
E06000023,2013-14,115.0,61.0,,,,,77.0,,253.0
E06000023,2014-15,2.0,218.0,,,,10.0,36.0,,266.0
E06000023,2015-16,,70.0,,7.0,,20.0,31.0,,128.0
E06000023,2016-17,,107.0,,6.0,,103.0,27.0,,243.0
E06000023,2017-18,,59.0,,,,25.0,75.0,,159.0
E06000023,2018-19,19.0,212.0,,,,44.0,137.0,,412.0
E06000023,2019-20,,104.0,,4.0,,43.0,51.0,,202.0
E06000023,2020-21,,83.0,,26.0,,184.0,94.0,,387.0
E06000023,2021-22,,83.0,,4.0,,90.0,162.0,,339.0
E06000023,2022-23,,107.0,26.0,31.0,,40.0,157.0,,361.0
E06000024,1991-92,,,,,,,132.0,,132.0
E06000024,1992-93,10.0,,,,,,80.0,,90.0
E06000024,1993-94,54.0,,,,,,82.0,,136.0
E06000024,1994-95,61.0,,,,,,54.0,,115.0
E06000024,1995-96,61.0,,,,,,247.0,,308.0
E06000024,1996-97,19.0,,,,,,175.0,,194.0
E06000024,1997-98,22.0,,,,,,91.0,,113.0
E06000024,1998-99,10.0,,,,,,25.0,,35.0
E06000024,1999-00,13.0,,,,,,62.0,,75.0
E06000024,2000-01,23.0,,,,,,17.0,,40.0
E06000024,2001-02,22.0,,,,,,135.0,,157.0
E06000024,2002-03,58.0,,,,,,66.0,,124.0
E06000024,2003-04,29.0,,,,,,32.0,,61.0
E06000024,2004-05,29.0,,,,,,45.0,,74.0
E06000024,2005-06,58.0,,,,,,74.0,,132.0
E06000024,2006-07,34.0,,,,,,90.0,,124.0
E06000024,2007-08,91.0,,,,,,115.0,,206.0
E06000024,2008-09,111.0,,,,,,234.0,,345.0
E06000024,2009-10,91.0,,,1.0,,,147.0,,239.0
E06000024,2010-11,45.0,,,4.0,,,63.0,,112.0
E06000024,2011-12,36.0,,,4.0,,,1.0,,41.0
E06000024,2012-13,110.0,47.0,,10.0,,,59.0,,226.0
E06000024,2013-14,42.0,114.0,,2.0,,,42.0,,200.0
E06000024,2014-15,7.0,132.0,,,,7.0,42.0,,188.0
E06000024,2015-16,29.0,51.0,,7.0,,9.0,30.0,,126.0
E06000024,2016-17,,61.0,,,,64.0,16.0,,141.0
E06000024,2017-18,,61.0,,,,19.0,25.0,,105.0
E06000024,2018-19,,24.0,,,,11.0,,,35.0
E06000024,2019-20,,3.0,,3.0,,20.0,73.0,,99.0
E06000024,2020-21,,35.0,,,,44.0,30.0,,109.0
E06000024,2021-22,5.0,35.0,,,,157.0,176.0,,373.0
E06000024,2022-23,,102.0,20.0,,,99.0,268.0,,489.0
E06000025,1991-92,,,,,,,7.0,,7.0
E06000025,1995-96,,,,,,,23.0,,23.0
E06000025,1996-97,,,,,,,6.0,,6.0
E06000025,1997-98,15.0,,,,,,13.0,,28.0
E06000025,1998-99,31.0,,,,,,60.0,,91.0
E06000025,1999-00,11.0,,,,,,95.0,,106.0
E06000025,2000-01,36.0,,,,,,90.0,,126.0
E06000025,2001-02,11.0,,,,,,54.0,,65.0
E06000025,2002-03,30.0,,,,,,95.0,,125.0
E06000025,2003-04,29.0,,,,,,62.0,,91.0
E06000025,2004-05,48.0,,,,,,67.0,,115.0
E06000025,2005-06,38.0,,,,,,79.0,,117.0
E06000025,2006-07,11.0,,,,,,54.0,,65.0
E06000025,2007-08,56.0,,,,,,131.0,,187.0
E06000025,2008-09,111.0,,,,,,229.0,,340.0
E06000025,2009-10,102.0,,,,,,124.0,,226.0
E06000025,2010-11,93.0,,,25.0,,,269.0,,387.0
E06000025,2011-12,93.0,,,3.0,,,196.0,,292.0
E06000025,2012-13,101.0,,,,,,148.0,,249.0
E06000025,2013-14,69.0,65.0,,,,,177.0,,311.0
E06000025,2014-15,20.0,45.0,,,,70.0,193.0,,328.0
E06000025,2015-16,63.0,23.0,,1.0,,8.0,179.0,,274.0
E06000025,2016-17,5.0,70.0,,4.0,,57.0,231.0,,367.0
E06000025,2017-18,2.0,49.0,,,,66.0,272.0,,389.0
E06000025,2018-19,11.0,156.0,,,,267.0,243.0,,677.0
E06000025,2019-20,,69.0,,,,182.0,386.0,,637.0
E06000025,2020-21,,8.0,,,,96.0,339.0,,443.0
E06000025,2021-22,,32.0,,,,241.0,352.0,,625.0
E06000025,2022-23,,,,,,197.0,538.0,,735.0
E06000026,1991-92,27.0,,,,,,194.0,,221.0
E06000026,1992-93,90.0,,,,,,169.0,,259.0
E06000026,1993-94,151.0,,,,,,250.0,,401.0
E06000026,1994-95,149.0,,,,,,469.0,,618.0
E06000026,1995-96,106.0,,,,,,469.0,,575.0
E06000026,1996-97,76.0,,,,,,166.0,,242.0
E06000026,1997-98,121.0,,,,,,189.0,,310.0
E06000026,1998-99,37.0,,,,,,296.0,,333.0
E06000026,1999-00,62.0,,,,,,219.0,,281.0
E06000026,2000-01,15.0,,,,,,152.0,,167.0
E06000026,2001-02,16.0,,,,,,59.0,,75.0
E06000026,2002-03,17.0,,,,,,157.0,,174.0
E06000026,2003-04,34.0,,,,,,48.0,,82.0
E06000026,2004-05,26.0,,,,,,139.0,,165.0
E06000026,2005-06,70.0,,,,,,95.0,,165.0
E06000026,2006-07,81.0,,,,,,183.0,,264.0
E06000026,2007-08,64.0,,,,,,185.0,,249.0
E06000026,2008-09,101.0,,,,,,201.0,,302.0
E06000026,2009-10,140.0,,,9.0,,,181.0,,330.0
E06000026,2010-11,119.0,,,9.0,,,240.0,,368.0
E06000026,2011-12,105.0,,,22.0,,,183.0,,310.0
E06000026,2012-13,128.0,8.0,,,,,139.0,,275.0
E06000026,2013-14,58.0,84.0,,,,,41.0,,183.0
E06000026,2014-15,6.0,236.0,,1.0,,83.0,70.0,,396.0
E06000026,2015-16,19.0,157.0,,20.0,,58.0,67.0,,321.0
E06000026,2016-17,,104.0,,,,59.0,7.0,,170.0
E06000026,2017-18,,139.0,,,,32.0,,,171.0
E06000026,2018-19,32.0,223.0,,,,208.0,37.0,,500.0
E06000026,2019-20,13.0,131.0,,,,66.0,24.0,,234.0
E06000026,2020-21,,31.0,,,,52.0,22.0,,105.0
E06000026,2021-22,,48.0,,,,8.0,7.0,,63.0
E06000026,2022-23,,9.0,,,,58.0,56.0,,123.0
E06000027,1991-92,77.0,,,,,,93.0,,170.0
E06000027,1992-93,34.0,,,,,,182.0,,216.0
E06000027,1993-94,62.0,,,,,,141.0,,203.0
E06000027,1994-95,35.0,,,,,,124.0,,159.0
E06000027,1995-96,69.0,,,,,,63.0,,132.0
E06000027,1996-97,32.0,,,,,,84.0,,116.0
E06000027,1997-98,76.0,,,,,,109.0,,185.0
E06000027,1998-99,27.0,,,,,,92.0,,119.0
E06000027,1999-00,26.0,,,,,,21.0,,47.0
E06000027,2000-01,25.0,,,,,,51.0,,76.0
E06000027,2001-02,4.0,,,,,,85.0,,89.0
E06000027,2002-03,4.0,,,,,,25.0,,29.0
E06000027,2003-04,4.0,,,,,,85.0,,89.0
E06000027,2004-05,7.0,,,,,,54.0,,61.0
E06000027,2005-06,29.0,,,,,,86.0,,115.0
E06000027,2006-07,17.0,,,,,,77.0,,94.0
E06000027,2007-08,97.0,,,,,,83.0,,180.0
E06000027,2008-09,26.0,,,,,,77.0,,103.0
E06000027,2009-10,60.0,,,2.0,,,42.0,,104.0
E06000027,2010-11,18.0,,,3.0,,,126.0,,147.0
E06000027,2011-12,17.0,,,,,,27.0,,44.0
E06000027,2012-13,14.0,4.0,,,,,,,18.0
E06000027,2013-14,57.0,82.0,,,,,134.0,,273.0
E06000027,2014-15,5.0,67.0,,,,11.0,4.0,,87.0
E06000027,2015-16,10.0,13.0,,,,9.0,10.0,,42.0
E06000027,2016-17,,10.0,,,,39.0,7.0,,56.0
E06000027,2017-18,4.0,7.0,,,,15.0,5.0,,31.0
E06000027,2018-19,1.0,97.0,,,,44.0,14.0,,156.0
E06000027,2019-20,,22.0,,,,46.0,,,68.0
E06000027,2020-21,,,,,,12.0,,,12.0
E06000027,2021-22,,16.0,,,,10.0,6.0,,32.0
E06000027,2022-23,,11.0,,,,6.0,15.0,,32.0
E06000030,1991-92,24.0,,,,,,85.0,,109.0
E06000030,1992-93,53.0,,,,,,164.0,,217.0
E06000030,1993-94,44.0,,,,,,189.0,,233.0
E06000030,1994-95,68.0,,,,,,122.0,,190.0
E06000030,1995-96,114.0,,,,,,434.0,,548.0
E06000030,1996-97,47.0,,,,,,116.0,,163.0
E06000030,1997-98,26.0,,,,,,104.0,,130.0
E06000030,1998-99,9.0,,,,,,120.0,,129.0
E06000030,1999-00,28.0,,,,,,56.0,,84.0
E06000030,2000-01,12.0,,,,,,163.0,,175.0
E06000030,2001-02,53.0,,,,,,181.0,,234.0
E06000030,2002-03,42.0,,,,,,141.0,,183.0
E06000030,2003-04,105.0,,,,,,87.0,,192.0
E06000030,2004-05,218.0,,,,,,119.0,,337.0
E06000030,2005-06,121.0,,,,,,58.0,,179.0
E06000030,2006-07,198.0,,,4.0,,,34.0,,236.0
E06000030,2007-08,318.0,,,,,,173.0,,491.0
E06000030,2008-09,122.0,,,8.0,,,201.0,,331.0
E06000030,2009-10,250.0,,,34.0,,,302.0,,586.0
E06000030,2010-11,158.0,,,9.0,,,125.0,,292.0
E06000030,2011-12,99.0,,,21.0,,,155.0,,275.0
E06000030,2012-13,103.0,63.0,,,,,7.0,,173.0
E06000030,2013-14,36.0,25.0,,,,,116.0,,177.0
E06000030,2014-15,4.0,18.0,,,,12.0,,,34.0
E06000030,2015-16,,55.0,,,,2.0,,,57.0
E06000030,2016-17,,126.0,,,,4.0,,,130.0
E06000030,2017-18,,171.0,,,,1.0,,,172.0
E06000030,2018-19,,147.0,,,,1.0,,,148.0
E06000030,2019-20,16.0,169.0,,,,5.0,,,190.0
E06000030,2020-21,,97.0,,,,,29.0,,126.0
E06000030,2021-22,,80.0,,,,,24.0,,104.0
E06000030,2022-23,17.0,8.0,39.0,,,12.0,33.0,,109.0
E06000031,1991-92,15.0,,,,,,143.0,,158.0
E06000031,1992-93,44.0,,,,,,272.0,,316.0
E06000031,1993-94,57.0,,,,,,145.0,,202.0
E06000031,1994-95,76.0,,,,,,84.0,,160.0
E06000031,1995-96,49.0,,,,,,210.0,,259.0
E06000031,1996-97,40.0,,,,,,173.0,,213.0
E06000031,1997-98,39.0,,,,,,57.0,,96.0
E06000031,1998-99,34.0,,,,,,192.0,,226.0
E06000031,1999-00,3.0,,,,,,36.0,,39.0
E06000031,2000-01,7.0,,,,,,79.0,,86.0
E06000031,2001-02,6.0,,,,,,27.0,,33.0
E06000031,2002-03,9.0,,,,,,82.0,,91.0
E06000031,2003-04,20.0,,,,,,,,20.0
E06000031,2004-05,28.0,,,,,,142.0,,170.0
E06000031,2005-06,59.0,,,8.0,,,36.0,,103.0
E06000031,2006-07,49.0,,,8.0,,,61.0,,118.0
E06000031,2007-08,82.0,,,,,,232.0,,314.0
E06000031,2008-09,124.0,,,16.0,,,282.0,,422.0
E06000031,2009-10,267.0,,,50.0,,,455.0,,772.0
E06000031,2010-11,119.0,,,26.0,,,262.0,,407.0
E06000031,2011-12,109.0,8.0,,,,,43.0,,160.0
E06000031,2012-13,182.0,57.0,,43.0,,,144.0,,426.0
E06000031,2013-14,108.0,37.0,,15.0,,,32.0,,192.0
E06000031,2014-15,29.0,283.0,,47.0,,105.0,20.0,,484.0
E06000031,2015-16,16.0,27.0,,26.0,,23.0,55.0,,147.0
E06000031,2016-17,,83.0,,14.0,,48.0,,,145.0
E06000031,2017-18,,83.0,,,,32.0,,,115.0
E06000031,2018-19,,88.0,,29.0,,80.0,,,197.0
E06000031,2019-20,,192.0,,21.0,,172.0,,,385.0
E06000031,2020-21,,215.0,,,,179.0,,,394.0
E06000031,2021-22,,67.0,,,,48.0,,,115.0
E06000031,2022-23,,99.0,,,,70.0,,,169.0
E06000032,1991-92,16.0,,,,,,195.0,,211.0
E06000032,1992-93,13.0,,,,,,290.0,,303.0
E06000032,1993-94,37.0,,,,,,224.0,,261.0
E06000032,1994-95,35.0,,,,,,157.0,,192.0
E06000032,1995-96,50.0,,,,,,169.0,,219.0
E06000032,1996-97,22.0,,,,,,396.0,,418.0
E06000032,1997-98,40.0,,,,,,79.0,,119.0
E06000032,1998-99,22.0,,,,,,114.0,,136.0
E06000032,1999-00,4.0,,,,,,112.0,,116.0
E06000032,2000-01,13.0,,,,,,28.0,,41.0
E06000032,2001-02,11.0,,,,,,138.0,,149.0
E06000032,2002-03,28.0,,,,,,76.0,,104.0
E06000032,2003-04,79.0,,,,,,10.0,,89.0
E06000032,2004-05,69.0,,,6.0,,,120.0,,195.0
E06000032,2005-06,77.0,,,,,,60.0,,137.0
E06000032,2006-07,24.0,,,,,,51.0,,75.0
E06000032,2007-08,30.0,,,,,,56.0,,86.0
E06000032,2008-09,53.0,,,66.0,,,66.0,,185.0
E06000032,2009-10,42.0,,,1.0,,,80.0,,123.0
E06000032,2010-11,24.0,,,4.0,,,169.0,,197.0
E06000032,2011-12,47.0,,,20.0,,,168.0,,235.0
E06000032,2012-13,14.0,,,8.0,,,52.0,,74.0
E06000032,2013-14,5.0,38.0,,,,,39.0,,82.0
E06000032,2014-15,17.0,149.0,,,,34.0,,,200.0
E06000032,2015-16,,174.0,,149.0,,11.0,,,334.0
E06000032,2016-17,,138.0,,,,28.0,,,166.0
E06000032,2017-18,,134.0,,,,4.0,,,138.0
E06000032,2018-19,,53.0,,,,19.0,,,72.0
E06000032,2019-20,,157.0,,,,19.0,,,176.0
E06000032,2020-21,,152.0,,,,94.0,,,246.0
E06000032,2021-22,,3.0,,,,,1.0,,4.0
E06000032,2022-23,,37.0,,,,,8.0,,45.0
E06000033,1991-92,24.0,,,,,,87.0,,111.0
E06000033,1992-93,32.0,,,,,,131.0,,163.0
E06000033,1993-94,19.0,,,,,,265.0,,284.0
E06000033,1994-95,31.0,,,,,,66.0,,97.0
E06000033,1995-96,31.0,,,,,,152.0,,183.0
E06000033,1996-97,33.0,,,,,,219.0,,252.0
E06000033,1997-98,50.0,,,,,,95.0,,145.0
E06000033,1998-99,36.0,,,,,,94.0,,130.0
