AreaCode,Year,AllVacants,Dwellings,HouseholdProjection,LongTermVacants
E08000028,2010,5140.0,126462.0,119853.0,2284.0
E08000028,2011,5043.0,127072.0,120873.0,2252.0
E08000028,2012,4826.0,127772.0,121371.0,2145.0
E08000028,2013,4380.0,128462.0,122009.0,1707.0
E08000028,2014,4051.0,129095.0,122789.0,1316.0
E08000028,2015,3812.0,130116.0,123575.0,1163.0
E08000028,2016,3264.0,130776.0,124761.0,1171.0
E08000028,2017,3420.0,131759.0,125703.0,802.0
E08000028,2018,3827.0,132537.0,126246.0,1073.0
E08000028,2019,3789.0,133433.0,127137.0,1162.0
E08000028,2020,4262.0,134002.0,127869.0,1542.0
E08000028,2021,4188.0,134758.0,128571.0,1435.0
E08000028,2022,4118.0,135419.0,129512.0,1856.0
E08000028,2023,4172.0,135759.0,130399.0,1442.0
E08000029,2004,2511.0,84694.0,81690.0,1276.0
E08000029,2005,2496.0,85249.0,82170.0,1187.0
E08000029,2006,2591.0,86084.0,82780.0,1162.0
E08000029,2007,2511.0,86764.0,83179.0,1085.0
E08000029,2008,2565.0,87277.0,83974.0,1110.0
E08000029,2009,1651.0,87726.0,84628.0,382.0
E08000029,2010,1579.0,88035.0,85306.0,243.0
E08000029,2011,1590.0,88229.0,85846.0,192.0
E08000029,2012,1480.0,88551.0,86179.0,166.0
E08000029,2013,1056.0,88942.0,86996.0,222.0
E08000029,2014,899.0,89130.0,87534.0,149.0
E08000029,2015,962.0,89859.0,87996.0,114.0
E08000029,2016,885.0,90601.0,88671.0,148.0
E08000029,2017,984.0,91235.0,89319.0,126.0
E08000029,2018,1030.0,92004.0,89735.0,158.0
E08000029,2019,1199.0,92857.0,90453.0,265.0
E08000029,2020,1355.0,93552.0,91050.0,321.0
E08000029,2021,1505.0,94271.0,91625.0,355.0
E08000029,2022,1673.0,95027.0,92183.0,515.0
E08000029,2023,1714.0,95598.0,92750.0,557.0
E08000030,2004,4596.0,106490.0,101634.0,2646.0
E08000030,2005,4503.0,107322.0,102246.0,2926.0
E08000030,2006,4771.0,107812.0,102657.0,2749.0
E08000030,2007,4880.0,107984.0,103178.0,2828.0
E08000030,2008,4911.0,107973.0,103958.0,2530.0
E08000030,2009,3611.0,108022.0,104638.0,1456.0
E08000030,2010,3642.0,109917.0,105533.0,1370.0
E08000030,2011,3681.0,110943.0,107226.0,1427.0
E08000030,2012,3783.0,111494.0,107813.0,1367.0
E08000030,2013,3386.0,111921.0,108249.0,1105.0
E08000030,2014,3459.0,112652.0,108976.0,1168.0
E08000030,2015,2835.0,113432.0,109678.0,1148.0
E08000030,2016,2546.0,114364.0,110537.0,959.0
E08000030,2017,2381.0,114844.0,111281.0,817.0
E08000030,2018,2651.0,115623.0,111874.0,795.0
E08000030,2019,2661.0,116414.0,112676.0,834.0
E08000030,2020,2874.0,117050.0,113340.0,1041.0
E08000030,2021,2949.0,117216.0,113951.0,1012.0
E08000030,2022,3237.0,117740.0,114713.0,1219.0
E08000030,2023,3101.0,118193.0,115477.0,966.0
E08000031,2004,4899.0,101845.0,98062.0,2367.0
E08000031,2005,5110.0,102590.0,98466.0,2403.0
E08000031,2006,5153.0,103316.0,98977.0,2524.0
E08000031,2007,5136.0,103838.0,99206.0,2446.0
E08000031,2008,4930.0,104422.0,99700.0,1924.0
E08000031,2009,4739.0,105073.0,100088.0,1963.0
E08000031,2010,4368.0,105544.0,100636.0,1811.0
E08000031,2011,3989.0,105825.0,101457.0,1506.0
E08000031,2012,4079.0,106575.0,102000.0,1494.0
E08000031,2013,3867.0,107076.0,102210.0,1487.0
E08000031,2014,3730.0,107525.0,102668.0,1493.0
E08000031,2015,3759.0,108222.0,103267.0,1518.0
E08000031,2016,3128.0,108805.0,104273.0,1232.0
E08000031,2017,3268.0,109402.0,104896.0,1313.0
E08000031,2018,3376.0,110218.0,105611.0,1401.0
E08000031,2019,3454.0,110930.0,106401.0,1389.0
E08000031,2020,3430.0,111768.0,107055.0,1579.0
E08000031,2021,3282.0,112402.0,107664.0,1327.0
E08000031,2022,3272.0,113717.0,108361.0,1488.0
E08000031,2023,3455.0,114442.0,109063.0,1553.0
E08000032,2004,10887.0,195889.0,184766.0,3730.0
E08000032,2005,11115.0,197075.0,186938.0,3871.0
E08000032,2006,11174.0,198121.0,188137.0,4277.0
E08000032,2007,13695.0,200458.0,189768.0,6410.0
E08000032,2008,13741.0,201855.0,191511.0,7068.0
E08000032,2009,13720.0,204054.0,193109.0,7302.0
E08000032,2010,12070.0,205812.0,194969.0,5757.0
E08000032,2011,11210.0,207268.0,197778.0,5358.0
E08000032,2012,10548.0,208187.0,198267.0,4766.0
E08000032,2013,10277.0,209095.0,198656.0,3953.0
E08000032,2014,9778.0,210156.0,199287.0,3942.0
E08000032,2015,9277.0,211477.0,200052.0,4154.0
E08000032,2016,8914.0,212571.0,200914.0,3944.0
E08000032,2017,8751.0,214246.0,201740.0,3931.0
E08000032,2018,8765.0,216054.0,202621.0,4090.0
E08000032,2019,8737.0,217855.0,203686.0,4040.0
E08000032,2020,7803.0,219052.0,204525.0,4091.0
E08000032,2021,7559.0,219761.0,205270.0,3526.0
E08000032,2022,7289.0,221086.0,206418.0,3416.0
E08000032,2023,7333.0,222130.0,207554.0,3323.0
E08000033,2004,3987.0,86092.0,82103.0,2109.0
E08000033,2005,4527.0,86951.0,82917.0,2450.0
E08000033,2006,4781.0,88011.0,83916.0,2311.0
E08000033,2007,5280.0,89286.0,84732.0,2608.0
E08000033,2008,5597.0,90597.0,85765.0,2986.0
E08000033,2009,5088.0,91088.0,86467.0,2573.0
E08000033,2010,4580.0,91662.0,87215.0,2352.0
E08000033,2011,4202.0,92173.0,88166.0,2019.0
E08000033,2012,4235.0,92560.0,88880.0,1774.0
E08000033,2013,4048.0,93070.0,89611.0,1846.0
E08000033,2014,3863.0,93412.0,90302.0,1600.0
E08000033,2015,3731.0,93992.0,90860.0,1654.0
E08000033,2016,3943.0,94336.0,91529.0,1439.0
E08000033,2017,3752.0,94727.0,92058.0,1651.0
E08000033,2018,3746.0,95037.0,92647.0,1521.0
E08000033,2019,3143.0,95608.0,93264.0,1590.0
E08000033,2020,3363.0,95970.0,93822.0,1774.0
E08000033,2021,3153.0,96249.0,94302.0,1597.0
E08000033,2022,3190.0,96692.0,94769.0,1413.0
E08000033,2023,3085.0,97024.0,95215.0,1579.0
E08000034,2004,6207.0,169341.0,161331.0,3341.0
E08000034,2005,6031.0,170554.0,162737.0,2987.0
E08000034,2006,6716.0,171931.0,164172.0,3180.0
E08000034,2007,7435.0,174593.0,165711.0,3625.0
E08000034,2008,7922.0,177274.0,167253.0,4088.0
E08000034,2009,7979.0,178768.0,168583.0,4003.0
E08000034,2010,7370.0,179855.0,170182.0,3696.0
E08000034,2011,7491.0,181107.0,172694.0,3606.0
E08000034,2012,7388.0,181724.0,173468.0,3353.0
E08000034,2013,6578.0,181982.0,174503.0,2676.0
E08000034,2014,6151.0,182696.0,175387.0,2507.0
E08000034,2015,5365.0,182894.0,176549.0,2217.0
E08000034,2016,4795.0,183706.0,177660.0,1932.0
E08000034,2017,5462.0,184366.0,178489.0,2113.0
E08000034,2018,5698.0,185373.0,179424.0,2144.0
E08000034,2019,7293.0,186601.0,180304.0,2647.0
E08000034,2020,6274.0,187409.0,181052.0,2426.0
E08000034,2021,5929.0,188108.0,181786.0,2247.0
E08000034,2022,5952.0,188812.0,182830.0,2208.0
E08000034,2023,5559.0,189797.0,183803.0,1727.0
E08000035,2004,16164.0,314625.0,304892.0,6445.0
E08000035,2005,14074.0,316752.0,310652.0,4542.0
E08000035,2006,15093.0,319685.0,312012.0,4070.0
E08000035,2007,14324.0,322509.0,313253.0,4525.0
E08000035,2008,14631.0,325579.0,314869.0,4712.0
E08000035,2009,14828.0,328902.0,315958.0,4724.0
E08000035,2010,14057.0,330634.0,317476.0,4370.0
E08000035,2011,13946.0,331819.0,317881.0,4115.0
E08000035,2012,13307.0,333815.0,319626.0,3676.0
E08000035,2013,11853.0,335438.0,321320.0,3292.0
E08000035,2014,10724.0,337732.0,322605.0,2915.0
E08000035,2015,10135.0,339777.0,324878.0,2679.0
E08000035,2016,9706.0,342316.0,327670.0,2574.0
E08000035,2017,10263.0,345205.0,329173.0,2709.0
E08000035,2018,10362.0,347554.0,330787.0,2788.0
E08000035,2019,9899.0,351046.0,331898.0,2734.0
E08000035,2020,10640.0,354444.0,332891.0,3254.0
E08000035,2021,11666.0,357460.0,333882.0,2693.0
E08000035,2022,11861.0,360698.0,334804.0,2412.0
E08000035,2023,12024.0,363395.0,335630.0,3146.0
E08000036,2004,4795.0,139216.0,133507.0,2210.0
E08000036,2005,4822.0,140117.0,134260.0,2529.0
E08000036,2006,5033.0,141066.0,135279.0,2432.0
E08000036,2007,5585.0,141908.0,136140.0,2952.0
E08000036,2008,6101.0,143593.0,137084.0,3319.0
E08000036,2009,5862.0,144710.0,137836.0,3119.0
E08000036,2010,5847.0,145388.0,138636.0,2872.0
E08000036,2011,5256.0,146362.0,139685.0,2242.0
E08000036,2012,5119.0,147293.0,140531.0,2089.0
E08000036,2013,4500.0,147906.0,141437.0,1875.0
E08000036,2014,4318.0,148791.0,142449.0,1402.0
E08000036,2015,4327.0,150002.0,143599.0,1588.0
E08000036,2016,4324.0,152003.0,145043.0,1666.0
E08000036,2017,4310.0,153898.0,146689.0,1526.0
E08000036,2018,4402.0,155736.0,148438.0,1494.0
E08000036,2019,4535.0,157929.0,150332.0,1652.0
E08000036,2020,4595.0,159766.0,152063.0,1906.0
E08000036,2021,4136.0,161073.0,153712.0,1469.0
E08000036,2022,4314.0,162570.0,155443.0,1522.0
E08000036,2023,4366.0,163894.0,157080.0,1543.0
E08000037,2004,5488.0,89437.0,84223.0,1833.0
E08000037,2005,6162.0,90291.0,84625.0,2071.0
E08000037,2006,5180.0,90572.0,85037.0,2008.0
E08000037,2007,4989.0,91192.0,85672.0,2186.0
E08000037,2008,5715.0,91785.0,86221.0,2283.0
E08000037,2009,5583.0,92100.0,86974.0,2343.0
E08000037,2010,5506.0,92368.0,87639.0,2484.0
E08000037,2011,4426.0,92589.0,88579.0,2018.0
E08000037,2012,4836.0,92696.0,88673.0,2054.0
E08000037,2013,3772.0,92884.0,88778.0,1865.0
E08000037,2014,3217.0,92885.0,89070.0,1389.0
E08000037,2015,2827.0,92868.0,89330.0,979.0
E08000037,2016,2833.0,93030.0,89767.0,1022.0
E08000037,2017,2992.0,93209.0,89899.0,1232.0
E08000037,2018,3181.0,93280.0,90011.0,1243.0
E08000037,2019,3310.0,93585.0,90264.0,1388.0
E08000037,2020,3251.0,93796.0,90408.0,1569.0
E08000037,2021,3069.0,94054.0,90555.0,1184.0
E08000037,2022,3182.0,94460.0,90757.0,1332.0
E08000037,2023,3162.0,94908.0,90923.0,1341.0
E09000001,2004,165.0,5263.0,3998.0,119.0
E09000001,2005,123.0,5374.0,4016.0,86.0
E09000001,2006,93.0,5373.0,4075.0,55.0
E09000001,2007,122.0,5374.0,4234.0,54.0
E09000001,2008,98.0,5420.0,4159.0,47.0
E09000001,2009,72.0,5466.0,4158.0,24.0
E09000001,2010,131.0,5458.0,4040.0,23.0
E09000001,2011,88.0,5513.0,4093.0,45.0
E09000001,2012,89.0,5532.0,3703.0,33.0
E09000001,2013,107.0,5569.0,3434.0,47.0
E09000001,2014,120.0,6008.0,3443.0,48.0
E09000001,2015,86.0,6236.0,3624.0,44.0
E09000001,2016,124.0,6315.0,3848.0,48.0
E09000001,2017,252.0,6323.0,3970.0,158.0
E09000001,2018,321.0,6463.0,4359.0,244.0
E09000001,2019,311.0,6816.0,4321.0,273.0
E09000001,2020,315.0,7115.0,4288.0,276.0
E09000001,2021,275.0,7323.0,4284.0,209.0
E09000001,2022,351.0,7755.0,4302.0,295.0
E09000001,2023,316.0,7764.0,4328.0,261.0
E09000002,2004,1623.0,68899.0,66182.0,434.0
E09000002,2005,1906.0,69260.0,65895.0,513.0
E09000002,2006,2477.0,69528.0,65647.0,893.0
E09000002,2007,2064.0,69835.0,65458.0,1181.0
E09000002,2008,1650.0,70550.0,65971.0,750.0
E09000002,2009,1643.0,70838.0,67081.0,627.0
E09000002,2010,1570.0,70946.0,68437.0,557.0
E09000002,2011,1578.0,71079.0,69425.0,468.0
E09000002,2012,1631.0,71364.0,70187.0,295.0
E09000002,2013,1484.0,71804.0,71277.0,242.0
E09000002,2014,1382.0,72469.0,72493.0,259.0
E09000002,2015,1154.0,72917.0,73898.0,202.0
E09000002,2016,752.0,73583.0,75416.0,110.0
E09000002,2017,822.0,74112.0,76136.0,115.0
E09000002,2018,998.0,74459.0,76609.0,106.0
E09000002,2019,921.0,75299.0,77231.0,206.0
E09000002,2020,1261.0,75974.0,77823.0,224.0
E09000002,2021,1545.0,76956.0,78344.0,222.0
E09000002,2022,1436.0,78162.0,79039.0,368.0
E09000002,2023,1428.0,79403.0,79716.0,383.0
E09000003,2004,3607.0,132855.0,127450.0,1654.0
E09000003,2005,3767.0,133902.0,128122.0,1805.0
E09000003,2006,3486.0,134941.0,128414.0,1604.0
E09000003,2007,3320.0,135428.0,129038.0,1576.0
E09000003,2008,4036.0,136680.0,130089.0,1704.0
E09000003,2009,3652.0,137768.0,132068.0,1719.0
E09000003,2010,3679.0,138616.0,133540.0,1525.0
E09000003,2011,3201.0,139346.0,135501.0,1390.0
E09000003,2012,3016.0,141356.0,137295.0,1095.0
E09000003,2013,2549.0,142626.0,138967.0,1136.0
E09000003,2014,2362.0,143636.0,140913.0,1129.0
E09000003,2015,2638.0,144856.0,142855.0,1249.0
E09000003,2016,2199.0,146210.0,144854.0,1100.0
E09000003,2017,2302.0,147905.0,146017.0,1048.0
E09000003,2018,2367.0,150009.0,147581.0,1065.0
E09000003,2019,2944.0,152114.0,149162.0,1113.0
E09000003,2020,3551.0,154000.0,150622.0,1378.0
E09000003,2021,4322.0,156147.0,151940.0,1519.0
E09000003,2022,4613.0,158147.0,153877.0,1891.0
E09000003,2023,4614.0,160393.0,155729.0,1905.0
E09000004,2004,2161.0,92949.0,89270.0,898.0
E09000004,2005,2157.0,93220.0,89589.0,932.0
E09000004,2006,2309.0,93433.0,89759.0,823.0
E09000004,2007,2247.0,93745.0,89938.0,911.0
E09000004,2008,2123.0,94078.0,90469.0,756.0
E09000004,2009,2059.0,94370.0,90994.0,755.0
E09000004,2010,1755.0,94798.0,91759.0,670.0
E09000004,2011,1971.0,95037.0,92551.0,779.0
E09000004,2012,2282.0,95248.0,92896.0,473.0
E09000004,2013,1271.0,95674.0,93771.0,527.0
E09000004,2014,1087.0,96210.0,94940.0,334.0
E09000004,2015,1180.0,97028.0,95873.0,395.0
E09000004,2016,1249.0,96904.0,96841.0,387.0
E09000004,2017,1469.0,97676.0,97483.0,475.0
E09000004,2018,1623.0,97961.0,97964.0,488.0
E09000004,2019,1668.0,98455.0,98714.0,645.0
E09000004,2020,1445.0,98671.0,99334.0,505.0
E09000004,2021,1523.0,99312.0,99924.0,507.0
E09000004,2022,1596.0,100022.0,100677.0,572.0
E09000004,2023,1884.0,100594.0,101430.0,655.0
E09000005,2004,3568.0,104454.0,99774.0,1294.0
E09000005,2005,2764.0,105093.0,100007.0,1231.0
E09000005,2006,2482.0,106767.0,101019.0,1214.0
E09000005,2007,2736.0,107969.0,102392.0,1162.0
E09000005,2008,2271.0,109036.0,104271.0,830.0
E09000005,2009,2268.0,110243.0,106268.0,733.0
E09000005,2010,2350.0,111413.0,108018.0,595.0
E09000005,2011,2370.0,112083.0,110100.0,629.0
E09000005,2012,2328.0,112900.0,110886.0,610.0
E09000005,2013,1130.0,113820.0,111838.0,567.0
E09000005,2014,1181.0,114811.0,112834.0,540.0
E09000005,2015,1073.0,116628.0,113783.0,405.0
E09000005,2016,968.0,117937.0,114536.0,453.0
E09000005,2017,1103.0,119558.0,115055.0,354.0
E09000005,2018,1126.0,120510.0,115403.0,405.0
E09000005,2019,1662.0,122508.0,116023.0,336.0
E09000005,2020,2297.0,125199.0,116559.0,1029.0
E09000005,2021,2734.0,127861.0,117059.0,1414.0
E09000005,2022,3204.0,131435.0,118138.0,1114.0
E09000005,2023,2813.0,133723.0,119121.0,1053.0
E09000006,2004,3825.0,129808.0,125440.0,1506.0
E09000006,2005,3742.0,130639.0,126182.0,1437.0
E09000006,2006,3781.0,131387.0,126644.0,1253.0
E09000006,2007,3537.0,132339.0,126956.0,1138.0
E09000006,2008,3617.0,133112.0,127786.0,1047.0
E09000006,2009,3613.0,133672.0,128521.0,1002.0
E09000006,2010,3517.0,134297.0,129256.0,922.0
E09000006,2011,3320.0,135036.0,130503.0,840.0
E09000006,2012,3190.0,135776.0,131684.0,728.0
E09000006,2013,2653.0,136632.0,133349.0,709.0
E09000006,2014,2646.0,136945.0,134731.0,668.0
E09000006,2015,2751.0,137520.0,135926.0,696.0
E09000006,2016,2645.0,138385.0,137020.0,591.0
E09000006,2017,2636.0,139407.0,137809.0,575.0
E09000006,2018,2986.0,140125.0,138377.0,482.0
E09000006,2019,2994.0,140997.0,139373.0,554.0
E09000006,2020,3070.0,141646.0,140192.0,828.0
E09000006,2021,3489.0,142083.0,140998.0,971.0
E09000006,2022,3646.0,142203.0,141974.0,1202.0
E09000006,2023,3700.0,142602.0,142958.0,1068.0
E09000007,2004,3049.0,94841.0,93590.0,1503.0
E09000007,2005,2896.0,95563.0,94640.0,1338.0
E09000007,2006,2594.0,96350.0,94102.0,1056.0
E09000007,2007,2726.0,96997.0,93745.0,1079.0
E09000007,2008,2895.0,97516.0,92940.0,1125.0
E09000007,2009,2592.0,98556.0,93761.0,1207.0
E09000007,2010,2883.0,99138.0,93784.0,1163.0
E09000007,2011,2868.0,99828.0,96501.0,1053.0
E09000007,2012,2867.0,100310.0,97589.0,964.0
E09000007,2013,2804.0,100988.0,99505.0,1286.0
E09000007,2014,2859.0,101557.0,101262.0,1146.0
E09000007,2015,2617.0,102110.0,103972.0,1138.0
E09000007,2016,2848.0,103190.0,105880.0,1114.0
E09000007,2017,3018.0,104512.0,107173.0,1142.0
E09000007,2018,3769.0,105571.0,110070.0,1210.0
E09000007,2019,3878.0,106513.0,111638.0,1241.0
E09000007,2020,4645.0,107612.0,113029.0,1445.0
E09000007,2021,4771.0,108236.0,114218.0,993.0
E09000007,2022,4498.0,108772.0,116017.0,1355.0
E09000007,2023,4320.0,109130.0,117670.0,1541.0
E09000008,2004,4647.0,142176.0,138797.0,2978.0
E09000008,2005,4376.0,142566.0,138902.0,2049.0
E09000008,2006,4643.0,142961.0,138804.0,2721.0
E09000008,2007,4053.0,143713.0,139228.0,1822.0
E09000008,2008,3599.0,144896.0,140562.0,1640.0
E09000008,2009,4066.0,146151.0,141470.0,1635.0
E09000008,2010,3608.0,147249.0,142707.0,1476.0
E09000008,2011,3638.0,148099.0,144484.0,1321.0
E09000008,2012,3606.0,148558.0,145889.0,1362.0
E09000008,2013,2846.0,149202.0,147417.0,294.0
E09000008,2014,2564.0,150250.0,148737.0,741.0
E09000008,2015,3130.0,151525.0,149816.0,1022.0
E09000008,2016,2810.0,153322.0,151027.0,1216.0
E09000008,2017,3511.0,155910.0,151816.0,1264.0
E09000008,2018,3670.0,157738.0,152037.0,1521.0
E09000008,2019,3710.0,159081.0,152821.0,1340.0
E09000008,2020,4089.0,160491.0,153460.0,1546.0
E09000008,2021,3885.0,162273.0,154137.0,1648.0
E09000008,2022,3682.0,164395.0,155269.0,1606.0
E09000008,2023,3946.0,167299.0,156293.0,1639.0
E09000009,2004,3416.0,121428.0,118958.0,1215.0
E09000009,2005,2971.0,121909.0,119160.0,1179.0
E09000009,2006,3024.0,122743.0,119278.0,1091.0
E09000009,2007,3406.0,124111.0,119530.0,1131.0
E09000009,2008,3077.0,125530.0,120487.0,1144.0
E09000009,2009,3038.0,126380.0,122089.0,1194.0
E09000009,2010,2698.0,126901.0,122888.0,938.0
E09000009,2011,2437.0,127187.0,123646.0,656.0
E09000009,2012,2374.0,128205.0,123776.0,375.0
E09000009,2013,2535.0,129528.0,124206.0,342.0
E09000009,2014,2529.0,130630.0,124450.0,153.0
E09000009,2015,3209.0,131860.0,124688.0,667.0
E09000009,2016,3587.0,132915.0,124928.0,695.0
E09000009,2017,4187.0,134093.0,124108.0,801.0
E09000009,2018,4198.0,135883.0,123577.0,850.0
E09000009,2019,2595.0,137970.0,123377.0,516.0
E09000009,2020,2541.0,140111.0,123090.0,430.0
E09000009,2021,2987.0,142126.0,122874.0,506.0
E09000009,2022,3228.0,143192.0,123254.0,553.0
E09000009,2023,3155.0,144952.0,123611.0,460.0
E09000010,2004,4494.0,116337.0,111713.0,2848.0
E09000010,2005,4301.0,117055.0,112144.0,2661.0
E09000010,2006,4553.0,117613.0,112388.0,3028.0
E09000010,2007,3219.0,118667.0,113097.0,1551.0
E09000010,2008,2534.0,119946.0,114565.0,905.0
E09000010,2009,2508.0,120623.0,115720.0,894.0
E09000010,2010,2562.0,121243.0,117244.0,1015.0
E09000010,2011,2522.0,122042.0,119575.0,1057.0
E09000010,2012,2532.0,122398.0,120848.0,764.0
E09000010,2013,2224.0,123006.0,122205.0,847.0
E09000010,2014,1919.0,123577.0,123817.0,1041.0
E09000010,2015,1907.0,124035.0,125374.0,817.0
E09000010,2016,2298.0,124766.0,126753.0,1085.0
E09000010,2017,2349.0,125723.0,127534.0,917.0
E09000010,2018,2970.0,126168.0,128093.0,1026.0
E09000010,2019,3158.0,126727.0,128850.0,992.0
E09000010,2020,3103.0,127206.0,129524.0,984.0
E09000010,2021,3072.0,128056.0,130145.0,967.0
E09000010,2022,2956.0,128753.0,130975.0,912.0
E09000010,2023,3029.0,129609.0,131718.0,1089.0
E09000011,2004,3084.0,98181.0,95021.0,1314.0
E09000011,2005,3295.0,99806.0,95486.0,1362.0
E09000011,2006,3530.0,101193.0,95972.0,1510.0
E09000011,2007,3294.0,101931.0,96024.0,1406.0
E09000011,2008,3404.0,102257.0,96658.0,1466.0
E09000011,2009,3497.0,102560.0,97617.0,1349.0
E09000011,2010,3234.0,102651.0,99129.0,1341.0
E09000011,2011,3416.0,103186.0,100570.0,1620.0
E09000011,2012,2412.0,104766.0,101488.0,770.0
E09000011,2013,2049.0,105138.0,102682.0,523.0
E09000011,2014,1839.0,106507.0,104312.0,625.0
E09000011,2015,1796.0,107913.0,106080.0,504.0
E09000011,2016,1523.0,109891.0,107453.0,463.0
E09000011,2017,1750.0,112528.0,108502.0,600.0
E09000011,2018,1698.0,114687.0,109640.0,830.0
E09000011,2019,1867.0,116458.0,110800.0,996.0
E09000011,2020,1759.0,119768.0,111846.0,716.0
E09000011,2021,2531.0,121017.0,112784.0,912.0
E09000011,2022,2549.0,122274.0,114363.0,962.0
E09000011,2023,2423.0,123464.0,115895.0,1123.0
E09000012,2004,3407.0,91587.0,87711.0,2269.0
E09000012,2005,3626.0,92738.0,88435.0,2639.0
E09000012,2006,3556.0,93940.0,89574.0,2441.0
E09000012,2007,3646.0,95391.0,91118.0,2477.0
E09000012,2008,3646.0,97301.0,93796.0,2467.0
E09000012,2009,3840.0,99689.0,96218.0,2747.0
E09000012,2010,3064.0,101657.0,98391.0,2111.0
E09000012,2011,3180.0,102408.0,100949.0,2023.0
E09000012,2012,2255.0,103881.0,103279.0,1149.0
E09000012,2013,2227.0,104998.0,105685.0,1032.0
E09000012,2014,2013.0,106439.0,108550.0,1073.0
E09000012,2015,2268.0,108014.0,111131.0,1037.0
E09000012,2016,2146.0,109157.0,113326.0,1046.0
E09000012,2017,1962.0,110670.0,114687.0,925.0
E09000012,2018,1980.0,112253.0,116383.0,933.0
E09000012,2019,2043.0,114092.0,117819.0,1154.0
E09000012,2020,2562.0,115055.0,119136.0,1392.0
E09000012,2021,2053.0,116341.0,120349.0,1742.0
E09000012,2022,2369.0,117872.0,121924.0,1194.0
E09000012,2023,2174.0,118734.0,123416.0,977.0
E09000013,2004,2946.0,78197.0,76855.0,1435.0
E09000013,2005,2590.0,78666.0,77051.0,1060.0
E09000013,2006,2211.0,79314.0,77423.0,854.0
E09000013,2007,2301.0,79968.0,77755.0,793.0
E09000013,2008,2231.0,80510.0,77531.0,982.0
E09000013,2009,2025.0,80994.0,78798.0,818.0
E09000013,2010,1922.0,81901.0,79009.0,871.0
E09000013,2011,1946.0,82390.0,79729.0,757.0
E09000013,2012,2129.0,82974.0,79771.0,747.0
E09000013,2013,988.0,83508.0,79636.0,268.0
E09000013,2014,1078.0,84248.0,79694.0,445.0
E09000013,2015,831.0,85721.0,79852.0,267.0
E09000013,2016,837.0,86203.0,79655.0,381.0
E09000013,2017,822.0,87291.0,79821.0,329.0
E09000013,2018,696.0,88935.0,80446.0,278.0
E09000013,2019,659.0,90095.0,80917.0,296.0
E09000013,2020,751.0,91358.0,81338.0,380.0
E09000013,2021,1010.0,92893.0,81737.0,359.0
E09000013,2022,1252.0,95193.0,82451.0,532.0
E09000013,2023,1259.0,96591.0,83081.0,778.0
E09000014,2004,1966.0,95714.0,93378.0,1094.0
E09000014,2005,1678.0,97168.0,93800.0,692.0
E09000014,2006,1613.0,98339.0,94711.0,535.0
E09000014,2007,1782.0,99827.0,95379.0,581.0
E09000014,2008,1981.0,100959.0,97602.0,637.0
E09000014,2009,2336.0,102294.0,99637.0,771.0
E09000014,2010,1907.0,103430.0,100487.0,742.0
E09000014,2011,1752.0,104173.0,101500.0,649.0
E09000014,2012,2072.0,105620.0,102387.0,828.0
E09000014,2013,1435.0,106361.0,103743.0,542.0
E09000014,2014,1357.0,107000.0,104931.0,579.0
E09000014,2015,2397.0,107297.0,106268.0,852.0
E09000014,2016,2537.0,107701.0,107520.0,732.0
E09000014,2017,2481.0,108606.0,107563.0,654.0
E09000014,2018,2619.0,109970.0,107378.0,732.0
E09000014,2019,2268.0,110703.0,107770.0,996.0
E09000014,2020,2488.0,111732.0,108130.0,1355.0
E09000014,2021,2549.0,113329.0,108482.0,1429.0
E09000014,2022,3482.0,114840.0,109412.0,1468.0
E09000014,2023,3066.0,115738.0,110261.0,1468.0
E09000015,2004,1484.0,82053.0,80183.0,405.0
E09000015,2005,1378.0,82704.0,81073.0,352.0
E09000015,2006,1143.0,83362.0,81325.0,370.0
E09000015,2007,1124.0,84071.0,81504.0,289.0
E09000015,2008,1466.0,84534.0,82094.0,286.0
E09000015,2009,1388.0,85394.0,83007.0,304.0
E09000015,2010,1215.0,85993.0,83791.0,251.0
E09000015,2011,1214.0,86524.0,84549.0,210.0
E09000015,2012,1277.0,87084.0,84765.0,166.0
E09000015,2013,1009.0,87890.0,85052.0,356.0
E09000015,2014,838.0,88276.0,85630.0,81.0
E09000015,2015,825.0,88777.0,85912.0,97.0
E09000015,2016,1440.0,89778.0,86223.0,651.0
E09000015,2017,1694.0,90525.0,86160.0,673.0
E09000015,2018,1123.0,91316.0,86281.0,299.0
E09000015,2019,1956.0,92636.0,86433.0,708.0
E09000015,2020,2757.0,93927.0,86429.0,816.0
E09000015,2021,2789.0,94793.0,86403.0,562.0
E09000015,2022,2869.0,95225.0,86910.0,61.0
E09000015,2023,2972.0,95882.0,87397.0,827.0
E09000016,2004,2568.0,95182.0,92026.0,1076.0
E09000016,2005,2636.0,95726.0,92406.0,1064.0
E09000016,2006,2617.0,96191.0,92955.0,1145.0
E09000016,2007,2856.0,97131.0,93435.0,1221.0
E09000016,2008,2795.0,97551.0,94166.0,1202.0
E09000016,2009,2794.0,98288.0,95013.0,1269.0
E09000016,2010,2507.0,98805.0,95925.0,1123.0
E09000016,2011,2387.0,99184.0,97133.0,996.0
E09000016,2012,2315.0,99536.0,97749.0,948.0
E09000016,2013,1890.0,100083.0,98369.0,816.0
E09000016,2014,1447.0,100550.0,99600.0,558.0
E09000016,2015,1352.0,101502.0,100742.0,499.0
E09000016,2016,1259.0,102825.0,102083.0,429.0
