AreaCode,Year,LongTermVacants_pct,AllVacants_pct
E07000146,2007,1.39,3.59
E07000146,2008,1.4,3.75
E07000146,2009,1.41,3.74
E07000146,2010,1.44,3.64
E07000146,2011,1.51,3.58
E07000146,2012,1.59,3.59
E07000146,2013,1.1,3.2
E07000146,2014,0.94,3.09
E07000146,2015,1.06,3.01
E07000146,2016,1.11,3.06
E07000146,2017,1.14,3.08
E07000146,2018,1.11,3.21
E07000146,2019,1.3,3.44
E07000146,2020,1.31,3.34
E07000146,2021,1.27,3.28
E07000146,2022,1.5,3.55
E07000146,2023,1.67,3.94
E07000147,2004,0.83,4.2
E07000147,2005,1.06,3.23
E07000147,2006,1.13,3.29
E07000147,2007,1.56,3.57
E07000147,2008,1.73,4.11
E07000147,2009,1.86,3.94
E07000147,2010,1.57,3.68
E07000147,2011,1.48,3.69
E07000147,2012,1.66,3.69
E07000147,2013,1.05,3.46
E07000147,2014,0.85,3.28
E07000147,2015,0.92,3.25
E07000147,2016,0.92,2.97
E07000147,2017,1.1,2.83
E07000147,2018,0.87,2.96
E07000147,2019,1.02,3.05
E07000147,2020,0.98,2.85
E07000147,2021,0.84,2.66
E07000147,2022,0.85,2.82
E07000147,2023,0.91,2.99
E07000148,2004,1.23,3.36
E07000148,2005,1.06,3.4
E07000148,2006,0.78,3.4
E07000148,2007,0.89,3.59
E07000148,2008,0.91,3.5
E07000148,2009,0.93,3.5
E07000148,2010,0.82,3.1
E07000148,2011,0.74,2.78
E07000148,2012,0.52,2.66
E07000148,2013,0.57,2.52
E07000148,2014,0.63,2.4
E07000148,2015,0.47,2.25
E07000148,2016,0.45,2.26
E07000148,2017,0.51,2.47
E07000148,2018,0.7,2.58
E07000148,2019,0.84,2.5
E07000148,2020,1.16,2.87
E07000148,2021,0.92,2.87
E07000148,2022,0.98,3.33
E07000148,2023,0.92,3.48
E07000149,2004,0.85,2.34
E07000149,2005,0.86,2.57
E07000149,2006,0.83,2.39
E07000149,2007,0.81,2.53
E07000149,2008,1.04,3.25
E07000149,2009,0.95,2.96
E07000149,2010,0.93,2.89
E07000149,2011,0.8,2.75
E07000149,2012,0.78,2.74
E07000149,2013,0.64,2.52
E07000149,2014,0.59,2.48
E07000149,2015,0.54,2.17
E07000149,2016,0.48,2.1
E07000149,2017,0.48,2.25
E07000149,2018,0.59,2.33
E07000149,2019,0.46,2.1
E07000149,2020,0.49,1.92
E07000149,2021,0.5,1.99
E07000149,2022,0.78,2.3
E07000149,2023,0.92,2.62
E07000150,2004,2.03,3.46
E07000150,2005,1.86,3.55
E07000150,2006,2.05,4.1
E07000150,2007,1.03,3.16
E07000150,2008,1.13,2.83
E07000150,2009,1.05,2.79
E07000150,2010,0.84,2.33
E07000150,2011,0.62,2.17
E07000150,2012,0.66,1.98
E07000150,2013,0.29,0.93
E07000150,2014,0.06,0.48
E07000150,2015,0.02,0.41
E07000150,2016,0.03,0.33
E07000150,2017,0.03,0.37
E07000150,2018,0.04,0.36
E07000150,2019,0.0,0.45
E07000150,2020,0.0,0.54
E07000151,2004,0.87,2.79
E07000151,2005,0.92,2.16
E07000151,2006,0.65,1.85
E07000151,2007,0.77,2.14
E07000151,2008,0.8,2.2
E07000151,2009,0.71,2.0
E07000151,2010,0.71,2.11
E07000151,2011,0.68,1.92
E07000151,2012,0.62,2.0
E07000151,2013,0.65,1.74
E07000151,2014,0.46,1.28
E07000151,2015,0.32,1.02
E07000151,2016,0.23,0.94
E07000151,2017,0.26,1.03
E07000151,2018,0.24,1.04
E07000151,2019,0.33,1.06
E07000151,2020,0.46,1.2
E07000152,2004,1.95,3.39
E07000152,2005,1.91,3.27
E07000152,2006,1.65,3.17
E07000152,2007,1.9,3.51
E07000152,2008,1.89,3.56
E07000152,2009,1.99,3.9
E07000152,2010,1.19,3.09
E07000152,2011,1.14,3.03
E07000152,2012,0.95,2.7
E07000152,2013,0.83,2.2
E07000152,2014,1.02,2.45
E07000152,2015,1.0,2.45
E07000152,2016,1.05,2.4
E07000152,2017,1.1,2.54
E07000152,2018,1.24,2.87
E07000152,2019,1.14,2.61
E07000152,2020,0.99,2.32
E07000153,2004,1.09,3.23
E07000153,2005,1.12,3.4
E07000153,2006,1.18,3.85
E07000153,2007,1.19,3.52
E07000153,2008,1.23,3.8
E07000153,2009,1.25,3.9
E07000153,2010,1.14,3.33
E07000153,2011,0.99,3.16
E07000153,2012,0.83,2.94
E07000153,2013,0.77,2.47
E07000153,2014,0.71,2.34
E07000153,2015,0.78,2.25
E07000153,2016,0.8,2.22
E07000153,2017,0.71,2.18
E07000153,2018,0.85,2.5
E07000153,2019,0.82,2.49
E07000153,2020,1.04,2.44
E07000154,2004,1.47,3.4
E07000154,2005,1.4,3.37
E07000154,2006,1.31,3.44
E07000154,2007,1.19,3.46
E07000154,2008,1.58,3.92
E07000154,2009,1.27,3.73
E07000154,2010,1.13,3.34
E07000154,2011,0.99,2.98
E07000154,2012,0.71,2.65
E07000154,2013,0.62,2.23
E07000154,2014,0.58,2.09
E07000154,2015,0.54,1.99
E07000154,2016,0.58,2.09
E07000154,2017,0.62,2.09
E07000154,2018,0.58,2.17
E07000154,2019,0.63,2.51
E07000154,2020,0.89,2.42
E07000155,2004,0.88,2.3
E07000155,2005,1.55,2.94
E07000155,2006,0.84,2.36
E07000155,2007,0.97,2.54
E07000155,2008,0.97,2.46
E07000155,2009,1.12,2.71
E07000155,2010,1.06,2.64
E07000155,2011,0.82,2.31
E07000155,2012,0.63,2.06
E07000155,2013,0.64,2.04
E07000155,2014,0.57,1.68
E07000155,2015,0.39,1.28
E07000155,2016,0.34,1.18
E07000155,2017,0.32,1.22
E07000155,2018,0.38,1.57
E07000155,2019,0.46,1.87
E07000155,2020,0.67,1.82
E07000156,2004,1.11,2.49
E07000156,2005,1.05,2.55
E07000156,2006,1.09,2.66
E07000156,2007,1.21,2.92
E07000156,2008,1.07,2.88
E07000156,2009,1.3,3.44
E07000156,2010,1.31,3.27
E07000156,2011,1.14,2.81
E07000156,2012,1.12,2.56
E07000156,2013,0.79,2.14
E07000156,2014,0.89,2.07
E07000156,2015,0.72,1.81
E07000156,2016,0.78,2.04
E07000156,2017,0.8,2.15
E07000156,2018,0.96,2.4
E07000156,2019,0.96,2.36
E07000156,2020,1.03,2.44
E07000157,2004,1.72,3.71
E07000157,2005,2.03,4.1
E07000157,2006,4.45,6.81
E07000157,2007,2.32,4.69
E07000157,2008,2.42,4.93
E07000158,2004,2.59,4.48
E07000158,2005,2.71,4.74
E07000158,2006,2.67,4.88
E07000158,2007,2.66,4.82
E07000158,2008,2.78,4.89
E07000159,2004,0.77,2.18
E07000159,2005,0.92,2.37
E07000159,2006,1.09,2.44
E07000159,2007,1.0,2.78
E07000159,2008,1.08,3.0
E07000160,2004,2.02,3.61
E07000160,2005,2.21,3.93
E07000160,2006,1.42,3.38
E07000160,2007,1.07,3.17
E07000160,2008,1.5,4.89
E07000161,2004,1.14,2.97
E07000161,2005,1.19,3.15
E07000161,2006,1.26,3.16
E07000161,2007,1.39,3.44
E07000161,2008,1.54,3.48
E07000162,2004,1.83,3.75
E07000162,2005,1.72,3.94
E07000162,2006,1.99,4.28
E07000162,2007,2.22,4.81
E07000162,2008,2.21,5.03
E07000163,2004,1.14,3.15
E07000163,2005,0.91,3.18
E07000163,2006,0.95,3.44
E07000163,2007,1.06,3.52
E07000163,2008,1.35,3.79
E07000163,2009,0.92,3.57
E07000163,2010,0.69,2.87
E07000163,2011,0.71,3.49
E07000163,2012,0.75,3.42
E07000163,2013,0.59,3.47
E07000163,2014,1.08,3.44
E07000163,2015,1.17,3.66
E07000163,2016,1.2,3.39
E07000163,2017,1.13,2.7
E07000163,2018,1.53,3.21
E07000163,2019,1.0,2.69
E07000163,2020,0.95,2.63
E07000163,2021,0.8,2.53
E07000163,2022,1.37,2.8
E07000164,2004,0.85,2.24
E07000164,2005,1.01,2.69
E07000164,2006,1.14,2.83
E07000164,2007,1.21,3.04
E07000164,2008,1.35,3.14
E07000164,2009,1.2,2.93
E07000164,2010,1.08,2.85
E07000164,2011,1.13,3.07
E07000164,2012,1.11,3.05
E07000164,2013,0.95,2.84
E07000164,2014,1.05,2.96
E07000164,2015,0.97,3.02
E07000164,2016,0.88,2.99
E07000164,2017,1.13,3.37
E07000164,2018,1.09,3.29
E07000164,2019,1.14,3.34
E07000164,2020,1.17,3.36
E07000164,2021,0.95,3.01
E07000164,2022,0.98,3.03
E07000165,2004,1.33,3.47
E07000165,2005,1.3,3.4
E07000165,2006,1.21,3.41
E07000165,2007,1.23,3.63
E07000165,2008,1.49,3.8
E07000165,2009,1.23,3.68
E07000165,2010,1.33,3.67
E07000165,2011,1.22,3.64
E07000165,2012,1.19,3.54
E07000165,2013,1.08,3.27
E07000165,2014,1.0,3.12
E07000165,2015,1.14,3.22
E07000165,2016,1.12,2.91
E07000165,2017,0.97,3.09
E07000165,2018,1.02,3.04
E07000165,2019,1.14,3.13
E07000165,2020,1.31,3.11
E07000165,2021,1.0,2.79
E07000165,2022,1.05,2.94
E07000166,2004,0.98,2.6
E07000166,2005,1.24,3.16
E07000166,2006,1.34,3.31
E07000166,2007,1.6,3.72
E07000166,2008,1.64,3.62
E07000166,2009,1.49,3.51
E07000166,2010,1.39,3.33
E07000166,2011,1.35,3.02
E07000166,2012,1.58,3.78
E07000166,2013,1.23,3.6
E07000166,2014,1.19,3.58
E07000166,2015,1.41,3.71
E07000166,2016,1.37,3.61
E07000166,2017,1.65,3.51
E07000166,2018,1.81,3.66
E07000166,2019,1.44,3.29
E07000166,2020,1.56,3.22
E07000166,2021,0.86,3.12
E07000166,2022,0.58,3.35
E07000167,2004,0.85,2.49
E07000167,2005,0.93,2.54
E07000167,2006,1.16,3.11
E07000167,2007,1.38,3.47
E07000167,2008,1.69,3.77
E07000167,2009,1.78,4.01
E07000167,2010,1.66,3.93
E07000167,2011,1.41,3.71
E07000167,2012,1.32,3.6
E07000167,2013,1.0,3.35
E07000167,2014,0.98,2.84
E07000167,2015,0.91,2.77
E07000167,2016,0.84,2.77
E07000167,2017,0.77,2.51
E07000167,2018,0.76,2.59
E07000167,2019,1.11,2.98
E07000167,2020,1.5,3.54
E07000167,2021,1.24,3.12
E07000167,2022,1.19,2.97
E07000168,2004,1.18,3.21
E07000168,2005,1.29,3.59
E07000168,2006,1.44,3.9
E07000168,2007,1.52,4.19
E07000168,2008,1.66,4.27
E07000168,2009,1.66,4.26
E07000168,2010,1.82,4.33
E07000168,2011,1.54,4.13
E07000168,2012,1.37,3.99
E07000168,2013,1.03,3.55
E07000168,2014,1.09,3.62
E07000168,2015,1.28,3.92
E07000168,2016,1.35,3.81
E07000168,2017,1.34,3.81
E07000168,2018,1.45,3.81
E07000168,2019,1.22,3.51
E07000168,2020,1.17,3.28
E07000168,2021,0.91,3.03
E07000168,2022,1.09,3.41
E07000169,2004,1.31,2.81
E07000169,2005,1.69,3.39
E07000169,2006,1.44,3.42
E07000169,2007,1.6,3.67
E07000169,2008,1.52,3.73
E07000169,2009,1.34,3.26
E07000169,2010,1.24,3.14
E07000169,2011,1.25,3.21
E07000169,2012,1.38,3.24
E07000169,2013,0.77,2.62
E07000169,2014,0.72,2.77
E07000169,2015,0.82,2.47
E07000169,2016,1.01,2.7
E07000169,2017,1.05,2.81
E07000169,2018,0.99,2.91
E07000169,2019,0.95,2.69
E07000169,2020,1.06,2.5
E07000169,2021,0.85,2.37
E07000169,2022,0.93,2.61
E07000170,2004,1.64,3.28
E07000170,2005,1.92,3.64
E07000170,2006,1.87,3.65
E07000170,2007,1.7,3.59
E07000170,2008,1.61,3.79
E07000170,2009,1.74,3.86
E07000170,2010,1.74,3.86
E07000170,2011,1.59,3.77
E07000170,2012,1.45,3.58
E07000170,2013,1.3,3.05
E07000170,2014,1.08,2.83
E07000170,2015,1.04,2.92
E07000170,2016,1.06,2.81
E07000170,2017,0.98,2.45
E07000170,2018,0.94,2.42
E07000170,2019,1.01,2.52
E07000170,2020,1.0,2.25
E07000170,2021,0.73,2.31
E07000170,2022,0.75,2.34
E07000170,2023,0.8,2.34
E07000171,2004,2.18,4.07
E07000171,2005,1.67,3.65
E07000171,2006,1.77,4.24
E07000171,2007,1.64,4.57
E07000171,2008,1.84,4.33
E07000171,2009,1.85,4.26
E07000171,2010,1.58,3.86
E07000171,2011,1.65,4.11
E07000171,2012,1.58,3.88
E07000171,2013,1.32,4.92
E07000171,2014,1.13,3.49
E07000171,2015,1.06,3.23
E07000171,2016,1.03,3.06
E07000171,2017,0.81,3.04
E07000171,2018,1.1,2.98
E07000171,2019,1.05,3.18
E07000171,2020,1.33,3.17
E07000171,2021,1.11,3.01
E07000171,2022,1.24,3.45
E07000171,2023,1.57,3.85
E07000172,2004,0.96,2.56
E07000172,2005,1.13,2.8
E07000172,2006,1.17,3.28
E07000172,2007,1.07,3.38
E07000172,2008,0.89,3.28
E07000172,2009,0.94,3.01
E07000172,2010,0.98,3.07
E07000172,2011,0.93,3.14
E07000172,2012,0.87,3.07
E07000172,2013,0.96,2.69
E07000172,2014,0.99,2.72
E07000172,2015,1.01,2.53
E07000172,2016,0.89,2.45
E07000172,2017,0.91,2.52
E07000172,2018,0.96,2.52
E07000172,2019,1.0,2.44
E07000172,2020,1.19,2.7
E07000172,2021,0.99,2.59
E07000172,2022,1.04,2.7
E07000172,2023,0.97,2.61
E07000173,2004,1.25,2.55
E07000173,2005,1.32,2.66
E07000173,2006,1.55,3.36
E07000173,2007,1.74,3.66
E07000173,2008,1.8,3.79
E07000173,2009,1.74,3.5
E07000173,2010,1.8,3.59
E07000173,2011,1.46,3.41
E07000173,2012,1.45,3.46
E07000173,2013,0.97,2.79
E07000173,2014,0.86,2.6
E07000173,2015,0.9,2.47
E07000173,2016,0.78,2.37
E07000173,2017,0.82,2.57
E07000173,2018,0.8,2.5
E07000173,2019,0.82,2.58
E07000173,2020,1.04,2.66
E07000173,2021,0.66,2.36
E07000173,2022,0.71,2.52
E07000173,2023,0.76,2.63
E07000174,2004,2.0,4.24
E07000174,2005,1.89,4.59
E07000174,2006,1.86,4.48
E07000174,2007,1.78,4.23
E07000174,2008,1.92,4.16
E07000174,2009,1.81,4.27
E07000174,2010,1.63,3.9
E07000174,2011,1.85,4.15
E07000174,2012,1.82,3.91
E07000174,2013,1.39,3.47
E07000174,2014,1.32,3.32
E07000174,2015,1.43,3.04
E07000174,2016,1.26,3.08
E07000174,2017,1.38,2.99
E07000174,2018,1.36,3.01
E07000174,2019,1.4,2.99
E07000174,2020,1.66,3.18
E07000174,2021,1.35,2.76
E07000174,2022,1.02,2.51
E07000174,2023,1.22,2.67
E07000175,2004,1.89,3.63
E07000175,2005,1.31,3.25
E07000175,2006,1.91,3.8
E07000175,2007,1.8,4.15
E07000175,2008,1.98,4.33
E07000175,2009,1.96,4.03
E07000175,2010,1.81,4.05
E07000175,2011,1.66,3.8
E07000175,2012,1.6,3.76
E07000175,2013,1.31,3.26
E07000175,2014,1.31,3.24
E07000175,2015,1.32,2.89
E07000175,2016,1.22,2.81
E07000175,2017,1.2,2.8
E07000175,2018,1.19,2.79
E07000175,2019,1.21,2.92
E07000175,2020,1.5,2.85
E07000175,2021,1.48,2.89
E07000175,2022,1.3,2.99
E07000175,2023,1.46,3.03
E07000176,2004,1.03,2.55
E07000176,2005,1.12,2.97
E07000176,2006,1.06,3.11
E07000176,2007,1.29,3.47
E07000176,2008,1.34,3.37
E07000176,2009,1.14,3.0
E07000176,2010,1.04,2.87
E07000176,2011,1.08,2.9
E07000176,2012,0.92,2.66
E07000176,2013,0.65,2.36
E07000176,2014,0.59,2.21
E07000176,2015,0.76,2.37
E07000176,2016,0.69,2.31
E07000176,2017,0.73,2.36
E07000176,2018,0.77,2.46
E07000176,2019,0.72,2.42
E07000176,2020,0.9,2.35
E07000176,2021,0.77,2.27
E07000176,2022,0.83,2.42
E07000176,2023,0.92,2.57
E07000177,2004,0.78,2.21
E07000177,2005,0.86,2.22
E07000177,2006,0.88,2.54
E07000177,2007,0.91,2.55
E07000177,2008,1.06,2.75
E07000177,2009,1.1,2.89
E07000177,2010,1.02,2.72
E07000177,2011,1.2,2.95
E07000177,2012,0.97,2.54
E07000177,2013,0.59,2.0
E07000177,2014,0.46,2.02
E07000177,2015,0.48,1.98
E07000177,2016,0.43,2.17
E07000177,2017,0.52,2.0
E07000177,2018,0.53,2.0
E07000177,2019,0.42,2.17
E07000177,2020,0.74,2.29
E07000177,2021,0.6,2.21
E07000177,2022,0.61,2.13
E07000177,2023,0.59,2.04
E07000178,2004,0.85,2.9
E07000178,2005,1.11,2.77
E07000178,2006,1.05,2.66
E07000178,2007,1.14,2.65
E07000178,2008,1.16,3.16
E07000178,2009,1.17,2.74
E07000178,2010,1.07,2.57
E07000178,2011,0.81,2.42
E07000178,2012,0.78,2.25
E07000178,2013,0.6,1.78
E07000178,2014,0.37,1.45
E07000178,2015,0.46,1.58
E07000178,2016,0.45,1.51
E07000178,2017,0.41,1.71
E07000178,2018,0.46,1.51
E07000178,2019,0.63,2.04
E07000178,2020,0.6,2.0
E07000178,2021,0.74,2.11
E07000178,2022,0.79,2.1
E07000178,2023,0.75,2.46
E07000179,2004,0.85,2.07
E07000179,2005,0.73,1.95
E07000179,2006,0.72,2.01
E07000179,2007,0.66,1.91
E07000179,2008,0.84,2.06
E07000179,2009,0.73,2.13
E07000179,2010,0.73,2.36
E07000179,2011,0.74,2.4
E07000179,2012,0.76,2.44
E07000179,2013,0.63,1.89
E07000179,2014,0.58,1.91
E07000179,2015,0.64,1.86
E07000179,2016,0.65,1.99
E07000179,2017,0.78,2.1
E07000179,2018,0.8,2.21
E07000179,2019,0.6,2.01
E07000179,2020,0.74,1.97
E07000179,2021,0.66,1.89
E07000179,2022,0.65,2.0
E07000179,2023,0.69,2.2
E07000180,2004,0.65,2.05
E07000180,2005,0.7,2.18
E07000180,2006,0.58,2.17
E07000180,2007,0.66,2.38
E07000180,2008,0.88,2.32
E07000180,2009,0.73,2.31
E07000180,2010,0.73,2.49
E07000180,2011,0.76,2.24
E07000180,2012,0.68,2.15
E07000180,2013,0.51,1.75
E07000180,2014,0.57,1.8
E07000180,2015,0.56,1.84
E07000180,2016,0.57,1.88
E07000180,2017,0.61,1.83
E07000180,2018,0.63,1.96
E07000180,2019,0.48,1.78
E07000180,2020,0.53,1.81
E07000180,2021,0.56,1.66
E07000180,2022,0.55,1.77
E07000180,2023,0.57,1.97
E07000181,2004,0.38,1.94
E07000181,2005,0.33,2.01
E07000181,2006,0.29,2.02
E07000181,2007,0.55,2.82
E07000181,2008,0.26,2.27
E07000181,2009,0.81,2.78
E07000181,2010,0.65,2.52
E07000181,2011,0.75,2.67
E07000181,2012,0.74,2.43
E07000181,2013,0.67,2.52
E07000181,2014,0.5,2.24
E07000181,2015,0.42,2.19
E07000181,2016,0.56,2.31
E07000181,2017,0.55,2.55
E07000181,2018,0.59,2.4
E07000181,2019,0.92,2.72
E07000181,2020,1.31,3.15
E07000181,2021,1.02,2.77
E07000181,2022,1.18,3.08
E07000181,2023,1.28,3.14
E07000182,2004,1.01,2.87
E07000182,2005,1.08,2.93
E07000182,2006,1.12,3.38
E07000182,2007,1.14,3.38
E07000182,2008,1.5,3.56
E07000183,2004,1.47,2.83
E07000183,2005,1.56,3.22
E07000183,2006,1.6,3.36
E07000183,2007,1.7,3.49
E07000183,2008,1.96,3.96
E07000184,2004,1.8,3.4
E07000184,2005,1.51,3.12
E07000184,2006,1.15,2.76
E07000184,2007,1.0,2.9
E07000184,2008,1.19,3.16
E07000185,2004,0.83,2.43
E07000185,2005,0.59,2.16
E07000185,2006,0.59,2.4
E07000185,2007,0.73,2.54
E07000185,2008,0.81,2.6
E07000186,2004,1.61,3.46
E07000186,2005,1.77,3.8
E07000186,2006,1.94,4.03
E07000186,2007,2.3,4.64
E07000186,2008,2.34,4.58
E07000187,2004,0.79,2.42
E07000187,2005,1.01,2.76
E07000187,2006,1.01,3.17
E07000187,2007,0.93,2.88
E07000187,2008,1.03,2.86
E07000187,2009,1.11,3.14
E07000187,2010,0.98,2.91
E07000187,2011,0.91,2.97
E07000187,2012,0.99,2.86
E07000187,2013,0.95,2.83
E07000187,2014,0.88,2.93
E07000187,2015,0.8,2.67
E07000187,2016,0.9,2.53
E07000187,2017,0.93,2.6
E07000187,2018,0.92,2.6
E07000187,2019,0.95,2.58
E07000187,2020,1.15,2.52
E07000187,2021,0.81,2.22
E07000187,2022,0.76,2.4
E07000188,2004,1.96,3.79
E07000188,2005,2.08,3.96
E07000188,2006,1.69,3.9
E07000188,2007,0.82,3.01
E07000188,2008,0.96,3.2
E07000188,2009,1.06,3.36
E07000188,2010,0.97,3.11
E07000188,2011,0.82,2.89
E07000188,2012,0.91,3.18
E07000188,2013,0.75,3.6
E07000188,2014,0.52,3.43
E07000188,2015,0.5,3.17
E07000188,2016,0.62,3.17
E07000188,2017,0.6,3.08
E07000188,2018,0.43,2.87
E07000188,2019,0.43,3.05
E07000188,2020,0.62,3.34
E07000188,2021,0.51,3.01
E07000188,2022,0.52,3.07
E07000189,2004,1.19,2.7
E07000189,2005,1.14,2.93
E07000189,2006,1.3,3.4
E07000189,2007,1.31,3.25
E07000189,2008,1.6,3.39
E07000189,2009,1.57,3.63
E07000189,2010,1.42,3.53
E07000189,2011,1.5,3.61
E07000189,2012,1.38,3.5
E07000189,2013,0.63,3.08
E07000189,2014,0.85,2.82
E07000189,2015,0.98,2.9
E07000189,2016,0.78,2.65
E07000189,2017,0.84,2.66
E07000189,2018,0.85,2.79
E07000189,2019,1.02,2.83
E07000189,2020,1.1,2.8
E07000189,2021,0.93,2.67
E07000189,2022,0.88,2.55
E07000190,2004,0.63,2.42
E07000190,2005,0.71,2.62
E07000190,2006,0.94,2.71
E07000190,2007,0.83,2.77
E07000190,2008,0.72,2.97
E07000190,2009,0.91,3.27
E07000190,2010,1.11,3.41
E07000190,2011,1.01,3.25
E07000190,2012,0.86,3.21
E07000190,2013,0.85,3.27
E07000190,2014,0.93,3.35
E07000190,2015,0.9,2.95
E07000190,2016,0.87,2.95
E07000190,2017,0.72,2.53
E07000190,2018,0.83,2.88
E07000191,2004,1.2,2.42
E07000191,2005,1.44,3.01
E07000191,2006,1.65,3.25
E07000191,2007,1.66,3.11
E07000191,2008,1.68,3.24
E07000191,2009,1.72,3.5
E07000191,2010,1.84,3.68
E07000191,2011,1.36,3.19
E07000191,2012,1.18,3.08
E07000191,2013,1.19,3.06
E07000191,2014,1.25,2.77
E07000191,2015,1.12,2.78
E07000191,2016,1.23,3.43
E07000191,2017,1.32,3.28
E07000191,2018,1.21,3.04
E07000192,2004,0.87,1.88
E07000192,2005,0.96,2.15
E07000192,2006,1.08,2.57
E07000192,2007,1.19,2.37
E07000192,2008,1.38,2.87
E07000192,2009,1.28,3.27
E07000192,2010,1.58,3.35
E07000192,2011,0.92,2.55
E07000192,2012,0.79,2.6
E07000192,2013,0.7,2.68
E07000192,2014,0.69,2.46
E07000192,2015,0.67,2.35
E07000192,2016,0.72,2.51
E07000192,2017,0.76,2.55
E07000192,2018,0.79,2.65
E07000192,2019,0.83,2.6
E07000192,2020,0.87,2.3
E07000192,2021,0.66,2.22
E07000192,2022,0.74,2.37
E07000192,2023,0.83,2.25
E07000193,2004,1.55,3.64
E07000193,2005,1.6,3.44
E07000193,2006,1.05,3.27
E07000193,2007,1.11,3.62
E07000193,2008,1.44,3.78
E07000193,2009,1.47,3.77
E07000193,2010,1.31,3.56
E07000193,2011,1.43,3.53
E07000193,2012,1.4,3.39
E07000193,2013,0.85,3.09
E07000193,2014,0.98,3.12
E07000193,2015,1.17,2.74
E07000193,2016,0.87,2.55
E07000193,2017,0.86,2.62
E07000193,2018,0.9,2.65
E07000193,2019,0.99,2.79
E07000193,2020,1.19,2.83
E07000193,2021,0.94,2.68
E07000193,2022,1.02,2.61
E07000193,2023,1.16,2.89
E07000194,2004,1.18,2.51
E07000194,2005,1.24,2.47
E07000194,2006,1.33,2.74
E07000194,2007,1.25,2.67
E07000194,2008,1.24,2.81
E07000194,2009,1.2,2.71
E07000194,2010,1.15,2.82
E07000194,2011,1.19,2.91
E07000194,2012,1.1,2.57
E07000194,2013,0.88,2.33
E07000194,2014,0.74,2.37
E07000194,2015,0.59,2.23
E07000194,2016,0.67,2.26
E07000194,2017,0.73,2.37
E07000194,2018,0.69,2.35
E07000194,2019,0.8,2.43
E07000194,2020,1.05,2.61
E07000194,2021,0.91,2.49
E07000194,2022,1.02,2.58
E07000194,2023,1.02,2.73
E07000195,2004,1.66,3.25
E07000195,2005,1.91,3.48
E07000195,2006,2.1,3.86
E07000195,2007,1.97,3.94
E07000195,2008,2.31,4.16
E07000195,2009,1.55,3.63
E07000195,2010,1.44,3.44
E07000195,2011,1.21,3.37
E07000195,2012,1.25,3.52
E07000195,2013,1.37,3.2
E07000195,2014,1.29,3.4
E07000195,2015,1.01,2.91
E07000195,2016,0.75,2.39
E07000195,2017,0.72,2.62
E07000195,2018,0.37,2.08
E07000195,2019,0.55,2.07
E07000195,2020,0.83,2.15
E07000195,2021,0.94,3.38
E07000195,2022,0.87,2.76
E07000195,2023,0.84,2.96
E07000196,2004,0.93,2.25
E07000196,2005,0.76,2.31
E07000196,2006,0.73,2.45
E07000196,2007,0.85,2.41
E07000196,2008,0.92,2.56
E07000196,2009,0.97,2.72
E07000196,2010,1.05,2.8
E07000196,2011,0.99,2.67
E07000196,2012,0.97,2.76
E07000196,2013,0.57,2.34
E07000196,2014,0.62,2.42
E07000196,2015,0.76,2.42
E07000196,2016,0.73,2.29
E07000196,2017,0.66,2.22
E07000196,2018,0.73,2.29
E07000196,2019,0.74,2.34
E07000196,2020,0.91,2.3
E07000196,2021,0.73,2.29
E07000196,2022,0.82,2.39
E07000196,2023,0.69,2.26
E07000197,2004,1.4,2.66
E07000197,2005,1.62,2.83
E07000197,2006,1.65,2.99
E07000197,2007,1.39,2.91
E07000197,2008,1.39,2.85
E07000197,2009,1.41,2.91
E07000197,2010,1.36,2.78
E07000197,2011,1.24,2.99
E07000197,2012,1.17,2.9
E07000197,2013,0.86,2.89
E07000197,2014,0.92,3.09
E07000197,2015,1.01,3.2
E07000197,2016,1.12,3.26
E07000197,2017,1.09,3.19
E07000197,2018,1.1,3.23
E07000197,2019,1.16,3.19
E07000197,2020,1.11,2.93
E07000197,2021,0.93,2.75
E07000197,2022,1.0,2.77
E07000197,2023,0.96,2.8
E07000198,2004,0.79,2.13
E07000198,2005,1.95,3.41
E07000198,2006,1.71,3.71
E07000198,2007,1.89,3.85
E07000198,2008,2.12,3.93
E07000198,2009,2.14,4.11
E07000198,2010,1.97,3.98
E07000198,2011,1.89,4.17
E07000198,2012,1.93,4.11
E07000198,2013,1.54,3.74
E07000198,2014,1.42,3.58
E07000198,2015,1.55,3.53
E07000198,2016,1.41,3.49
E07000198,2017,1.24,3.48
E07000198,2018,1.58,3.63
E07000198,2019,1.43,3.31
E07000198,2020,1.57,3.31
E07000198,2021,1.14,2.95
E07000198,2022,1.26,3.08
E07000198,2023,1.42,3.44
E07000199,2004,0.61,1.67
E07000199,2005,0.72,1.98
E07000199,2006,0.72,1.94
E07000199,2007,0.8,2.19
E07000199,2008,0.9,2.4
E07000199,2009,0.87,2.5
E07000199,2010,0.8,2.1
E07000199,2011,0.9,2.28
E07000199,2012,0.68,1.94
E07000199,2013,0.47,1.79
E07000199,2014,0.63,2.03
E07000199,2015,0.52,1.89
E07000199,2016,0.77,2.16
E07000199,2017,0.75,2.14
E07000199,2018,0.73,2.09
E07000199,2019,0.66,2.24
E07000199,2020,0.94,2.32
E07000199,2021,0.72,2.18
E07000199,2022,0.6,1.99
E07000199,2023,0.64,2.22
E07000200,2004,0.92,2.44
E07000200,2005,0.87,2.69
